CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
22975,UNICORP FACULDADES,UNICORP,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Ativa
190,ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES,EMSM,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
4815,FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO,null,Privada,N,N,N,Faculdade,000000003534401,Osasco,SP,Ativa
4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Pública,N,N,N,Universidade,000000001302603,Manaus,AM,Ativa
3295,FACULDADE SENAC FLORIANÓPOLIS,SENAC FLORIANÓPOLIS,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
700,FACULDADE DE EDUCAÇÃO DE ITABORAÍ,FEITA,Pública,N,N,N,Faculdade,000000003301900,Itaboraí,RJ,Ativa
5033,FACULDADE PRISMA,FAP,Privada,N,N,N,Faculdade,000000003143302,Montes Claros,MG,Extinta
659,FACULDADE DE CIÊNCIAS HUMANAS DO SUL PAULISTA,FACHI,Privada,N,N,N,Faculdade,000000003522406,Itapeva,SP,Extinta
1524,FACULDADE OLGA METTIG,FAMETTIG,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
5352,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE NATAL,FACITEN,Privada,N,N,N,Faculdade,000000002408102,Natal,RN,Extinta
24687,FACULDADE DE MEDICINA ESTÁCIO DE CASTANHAL,ESTÁCIO FMEC,Privada,N,N,N,Faculdade,000000001502400,Castanhal,PA,Ativa
452,CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS,CEULM/ULBRA,Privada,N,S,N,Centro Universitário,000000001302603,Manaus,AM,Ativa
2200,FACULDADE VALE DO GORUTUBA,FAVAG,Privada,N,N,N,Faculdade,000000003145059,Nova Porteirinha,MG,Ativa
13630,ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO DA UNIÃO,ESMPU,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
1690,FACULDADE DE SÃO VICENTE,FSV,Privada,N,N,N,Faculdade,000000003551009,São Vicente,SP,Ativa
25466,Faculdade de Ensino Jurídico de Vitória,FEJ,Privada,N,N,N,Faculdade,000000003205309,Vitória,ES,Ativa
482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Privada,S,N,N,Universidade,000000004204608,Criciúma,SC,Ativa
19586,FACULDADE UNITÀ,UNITÀ,Privada,N,N,N,Faculdade,000000003509502,Campinas,SP,Ativa
21691,Faculdade Pitágoras Belo Jardim,,Privada,N,N,N,Faculdade,000000002601706,Belo Jardim,PE,Extinta
15757,Faculdade de Tecnologia de Barueri,Fatec Barueri,Pública,N,N,N,Faculdade,000000003505708,Barueri,SP,Ativa
14342,FACULDADE REDENTOR DE CAMPOS,FACREDENTOR,Privada,N,N,N,Faculdade,000000003301009,Campos dos Goytacazes,RJ,Extinta
1292,Centro Universitário de Adamantina,FAI,Pública,N,N,N,Centro Universitário,000000003500105,Adamantina,SP,Ativa
3525,"FACULDADE EVANGÉLICA DE TECNOLOGIA, CIÊNCIAS E BIOTECNOLOGIA DA CGADB",FAECAD,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
21537,Faculdade de Santo Ângelo,FASA,Privada,N,N,N,Faculdade,000000004317509,Santo Ângelo,RS,Ativa
21362,Faculdade Centro Oeste Catanduvas,FACOC,Privada,N,N,N,Faculdade,000000004204004,Catanduvas,SC,Ativa
1299,FACULDADES INTEGRADAS DE FERNANDÓPOLIS,FIFE,Privada,N,N,N,Faculdade,000000003515509,Fernandópolis,SP,Ativa
22441,FACULDADE Ensin.E,ENSIN.E,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Ativa
1198,FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ,FACET,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Extinta
1918,Centro Universitário Univinte,null,Privada,N,N,N,Centro Universitário,000000004203956,Capivari de Baixo,SC,Ativa
24677,Faculdade FaCiencia,FaCiencia,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
18034,Centro de Ensino Superior Riograndense,CESURG,Privada,N,N,N,Faculdade,000000004320107,Sarandi,RS,Ativa
1601,FACULDADE CIDADE DE COROMANDEL,FCC,Privada,N,N,N,Faculdade,000000003119302,Coromandel,MG,Ativa
3609,FACULDADES INTEGRADAS IPITANGA,FACIIP,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Ativa
18133,Faculdade Unida de Campinas Goiânia - FACUNICAMPS GOIÂNIA,FACUNICAMPS,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
15611,Faculdade Tecnológica Latino Americana,FATLA,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
4446,FACULDADE CIDADE DE GUANHÃES - FACIG,FACIG,Privada,N,N,N,Faculdade,000000003128006,Guanhães,MG,Extinta
2548,"FACULDADE DE TEOLOGIA, FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL",FATEFIG,Privada,N,N,N,Faculdade,000000001508100,Tucuruí,PA,Ativa
4629,Faculdade Innovare,FACINN,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
281,CONSERVATÓRIO DRAMÁTICO MUSICAL SÃO PAULO,CDMSP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
5591,FACULDADES INTEGRADAS CAMÕES,FICA,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
2334,FACULDADE CNEC RIO DAS OSTRAS,null,Privada,S,N,N,Faculdade,000000003304524,Rio das Ostras,RJ,Ativa
1743,FACULDADE DE TECNOLOGIA OSWALDO CRUZ,FATEC OSWALDO CRUZ,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
20100,Instituto Leya de Educação Superior,Leya,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
1446,CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN,UNIPLAN,Privada,N,N,N,Centro Universitário,000000005300108,Brasília,DF,Ativa
14892,FACULDADE DE CIÊNCIAS DA SAÚDE DE BARRETOS DR. PAULO PRATA,FACISB,Privada,N,N,N,Faculdade,000000003505500,Barretos,SP,Ativa
3456,FACULDADE POLITÉCNICA DE CAMPINAS,POLICAMP,Privada,N,N,N,Faculdade,000000003509502,Campinas,SP,Ativa
19255,Faculdade Pitágoras de Bom Jesus da Lapa,,Privada,N,N,N,Faculdade,000000002903904,Bom Jesus da Lapa,BA,Extinta
1733,FACULDADE DE ENSINO SUPERIOR DE MARECHAL CÂNDIDO RONDON,ISEPE  RONDON,Privada,N,N,N,Faculdade,000000004114609,Marechal Cândido Rondon,PR,Ativa
22470,Faculdade Universalis,FACSALIS,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Ativa
17628,Faculdade do Maciço do Baturité,FMB,Privada,N,N,N,Faculdade,000000002302107,Baturité,CE,Ativa
2626,FACULDADE DE COMUNICAÇÃO SOCIAL SANTA EFIGÊNIA,FACULDADE VEREDAS,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Extinta
17348,Faculdade Alis de Itabirito,null,Privada,N,N,N,Faculdade,000000003131901,Itabirito,MG,Ativa
1656,INSTITUTO DE ENSINO SUPERIOR DE TERESINA,IEST,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
10385,INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES,ITESP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1828,ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO,ESCOLA DA CIDADE,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
