CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
1827,FACULDADE LUTERANA DE TEOLOGIA,FLT,Privada,N,N,N,Faculdade,000000004215802,São Bento do Sul,SC,Ativa
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Privada,N,N,N,Centro Universitário,000000002507507,João Pessoa,PB,Ativa
17744,Faculdade Estácio de Manaus,Estácio Manaus,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Extinta
2091,INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER,ISEPS,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
4185,FACULDADE PERUIBE,FPBE,Privada,N,N,N,Faculdade,000000003537602,Peruíbe,SP,Ativa
3615,FACULDADE PERNAMBUCANA DE SAÚDE,FPS,Privada,S,N,N,Faculdade,000000002611606,Recife,PE,Ativa
1452,FACULDADE ANHANGUERA DO MARANHÃO,null,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
18623,FACULDADE DE ESTUDOS SUPERIORES DO MARANHÃO,FESCEMP,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
21112,Faculdade XP Educação - IGTI,XPE,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
2076,CENTRO UNIVERSITÁRIO UNIRB,UNIRB,Privada,N,N,N,Centro Universitário,000000002927408,Salvador,BA,Ativa
5124,FACULDADE FACMIL,null,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Ativa
14148,Faculdade Presidente Antônio Carlos de Mariana,FAPAM,Privada,N,N,N,Faculdade,000000003140001,Mariana,MG,Ativa
21288,FACULDADE ESTÁCIO DE SÃO JOSÉ DOS PINHAIS,,Privada,N,N,N,Faculdade,000000004125506,São José dos Pinhais,PR,Extinta
1092,FACULDADES INTEGRADAS DE BAURU,FIB,Privada,N,N,N,Faculdade,000000003506003,Bauru,SP,Ativa
1241,FACULDADE ESPÍRITO SANTENSE DE ENSINO TECNOLÓGICO,FAESTE,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Extinta
2911,FACULDADE PAN AMAZÔNICA,FAPAN,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
19788,FACULDADE ANHANGUERA DE PARAUAPEBAS,,Privada,N,N,N,Faculdade,000000001505536,Parauapebas,PA,Ativa
4784,FACULDADE CDL,null,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
15059,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,UFOPA,Pública,N,N,N,Universidade,000000001506807,Santarém,PA,Ativa
24526,Faculdade Endex,Endex,Privada,N,N,N,Faculdade,000000003152501,Pouso Alegre,MG,Ativa
3896,Faculdade Paulista de Comunicação,FEPAC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
17749,Faculdade América,América,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
994,Faculdade de Duque de Caxias,FDC,Privada,N,N,N,Faculdade,000000003301702,Duque de Caxias,RJ,Ativa
4959,FACULDADE ANHANGUERA DE FEIRA DE SANTANA,null,Privada,N,N,N,Faculdade,000000002910800,Feira de Santana,BA,Ativa
15769,Faculdade de Tecnologia de Jales,Fatec Jales,Pública,N,N,N,Faculdade,000000003524808,Jales,SP,Ativa
4086,FACULDADE DE TECNOLOGIA JARDIM,FATEJ,Privada,N,N,N,Faculdade,000000003547809,Santo André,SP,Ativa
3840,CENTRO UNIVERSITÁRIO FACVEST,UNIFACVEST,Privada,N,N,N,Centro Universitário,000000004209300,Lages,SC,Ativa
19252,FACULDADE DE TECNOLOGIA ALPHA CHANNEL,FATAC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
125,CENTRO UNIVERSITÁRIO DE ARARAS -,UNAR,Privada,N,N,N,Centro Universitário,000000003503307,Araras,SP,Ativa
3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Pública,N,N,N,Universidade,000000002806701,São Cristóvão,SE,Ativa
20584,FACULDADE SANTANA,,Privada,N,N,N,Faculdade,000000002210607,São Raimundo Nonato,PI,Ativa
23280,FACULDADE DE EDUCAÇÃO SUPERIOR IESLA,IESLA,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
474,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO,FFCLDB,Privada,N,N,N,Faculdade,000000003304201,Resende,RJ,Ativa
22022,Instituto de Educação Morumbi,IEM,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003550308,São Paulo,SP,Extinta
4597,FACULDADE FUTURA,null,Privada,N,N,N,Faculdade,000000003557105,Votuporanga,SP,Ativa
17613,ACADEMIA NACIONAL DE POLÍCIA - ANP,ANP,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
19284,FACULDADE BRASILEIRA DO RECÔNCAVO,FBBR,Privada,N,N,N,Faculdade,000000002909802,Cruz das Almas,BA,Ativa
593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Pública,N,N,N,Centro Federal de Educação Tecnológica,000000003304557,Rio de Janeiro,RJ,Ativa
4442,ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA,ESPA,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Extinta
12410,INSTITUTO SUPERIOR DO MINISTERIO PUBLICO,ISMP,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,Pública,N,N,N,Universidade,000000004314902,Porto Alegre,RS,Ativa
3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO,FAC - SAUDE ARTHE,Privada,N,N,N,Faculdade,000000003101508,Além Paraíba,MG,Ativa
2808,FACULDADES ITECNE DE CASCAVEL,ITECNE,Privada,N,N,N,Faculdade,000000004104808,Cascavel,PR,Ativa
18625,Faculdade Anhanguera De Vitória Da Conquista,,Privada,N,N,N,Faculdade,000000002933307,Vitória da Conquista,BA,Ativa
3278,FACULDADE DE TECNOLOGIA MARTINUS,FACULDADES MARTINUS,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Extinta
4791,FACULDADE DE TECNOLOGIA CENTEC - CARIRI,CENTEC,Privada,N,N,N,Faculdade,000000002307304,Juazeiro do Norte,CE,Ativa
3640,FACULDADE DE CIÊNCIAS ECONÔMICAS DE JEQUIÉ,FCEJ,Privada,N,N,N,Faculdade,000000002918001,Jequié,BA,Extinta
3612,FACULDADE ANHANGUERA DE VALINHOS,null,Privada,N,N,N,Faculdade,000000003556206,Valinhos,SP,Ativa
2246,FACULDADE METROPOLITANA DE CIENCIAS E TECNOLOGIA,FAMEC,Privada,N,N,N,Faculdade,000000002403251,Parnamirim,RN,Ativa
24463,Faculdade Vitória em Cristo,FVC,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1382,Faculdades EST,EST,Privada,S,S,N,Faculdade,000000004318705,São Leopoldo,RS,Ativa
1756,FACULDADE ASSOCIADA BRASIL,FAB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
4836,FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA,INEC,Privada,N,N,N,Faculdade,000000001200401,Rio Branco,AC,Ativa
87,CENTRO UNIVERSITÁRIO DE BRUSQUE,UNIFEBE,Privada,N,N,N,Centro Universitário,000000004202909,Brusque,SC,Ativa
20330,Faculdade Educacional Araucária,Facear,Privada,N,N,N,Faculdade,000000004107652,Fazenda Rio Grande,PR,Ativa
19207,Faculdade Supremo,Supremo,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
2556,FIAM-FAAM - CENTRO UNIVERSITÁRIO,UNIFIAM-FAAM,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
1362,Centro Universitário Governador Ozanam Coelho,UNIFAGOC,Privada,N,N,N,Centro Universitário,000000003169901,Ubá,MG,Ativa
21631,FACULDADE SUPREMO REDENTOR,FACSUR,Privada,N,N,N,Faculdade,000000002108603,Pinheiro,MA,Ativa
19325,Faculdade do Centro Oeste Paulista,FACOP,Privada,N,N,N,Faculdade,000000003539400,Piratininga,SP,Ativa
15680,Fatec Cruzeiro - Prof. Waldomiro May,,Pública,N,N,N,Faculdade,000000003513405,Cruzeiro,SP,Ativa
1400,Centro Universitário da Indústria,Unindus,Privada,N,N,N,Centro Universitário,000000004125506,São José dos Pinhais,PR,Ativa
1682,Faculdade Católica Salesiana de Macaé,FCSMA,Privada,N,N,N,Faculdade,000000003302403,Macaé,RJ,Ativa
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Privada,N,N,N,Centro Universitário,000000003148004,Patos de Minas,MG,Ativa
18719,FACULDADE DE EDUCAÇÃO DE SANTA CATARINA,FAESC,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
4220,FACULDADE DE CIÊNCIAS GERENCIAIS DE BICAS,FCGB,Privada,N,N,N,Faculdade,000000003106903,Bicas,MG,Extinta
353,FACULDADE EVANGÉLICA MACKENZIE DO PARANÁ,FEMPAR,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1664,FACULDADE DA SAÚDE E ECOLOGIA HUMANA,FASEH,Privada,N,N,N,Faculdade,000000003171204,Vespasiano,MG,Ativa
17688,FACULDADE FADAM,FADAM,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
5444,"FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ",null,Privada,N,N,N,Faculdade,000000005002407,Caarapó,MS,Extinta
17138,Centro Universitário - Católica de Santa Catarina em Joinville,Católica em Joinvile,Privada,S,N,N,Centro Universitário,000000004209102,Joinville,SC,Ativa
17775,Faculdade de Ciências da Saúde de Serra Talhada,FACISST,Pública,N,N,N,Faculdade,000000002613909,Serra Talhada,PE,Ativa
21436,Escola de Comando e Estado-Maior do Exército,ECEME,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003304557,Rio de Janeiro,RJ,Ativa
2904,FACULDADE JK - GUARÁ,JK,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
2067,Centro Universitário de Ciências e Empreendedorismo,UNIFACEMP,Privada,N,N,N,Centro Universitário,000000002928703,Santo Antônio de Jesus,BA,Ativa
5388,Faculdade Santista - FASAN,null,Privada,N,N,N,Faculdade,000000003548500,Santos,SP,Extinta
3205,CENTRO UNIVERSITÁRIO DE VIÇOSA,UNIVIÇOSA,Privada,N,N,N,Centro Universitário,000000003171303,Viçosa,MG,Ativa
1402,INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS,ICSH,Privada,N,N,N,Faculdade,000000005221858,Valparaíso de Goiás,GO,Ativa
21488,Escola de Administração e Negócios,ESAD,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000005300108,Brasília,DF,Ativa
22758,Faculdade Una de Itabira,Una,Privada,N,N,N,Faculdade,000000003131703,Itabira,MG,Ativa
707,CENTRO UNIVERSITÁRIO CENTRAL PAULISTA,UNICEP,Privada,N,N,N,Centro Universitário,000000003548906,São Carlos,SP,Ativa
23410,UNIVERSIDADE ESTADUAL DA REGIÃO TOCANTINA DO MARANHÃO,UEMASUL,Pública,N,N,N,Universidade,000000002105302,Imperatriz,MA,Ativa
3228,FACULDADE DE ADMINISTRAÇÃO,ITPAC,Privada,N,N,N,Faculdade,000000001702109,Araguaína,TO,Extinta
21891,FACULDADE DO SERTÃO DO ARARIPE,FASA,Privada,N,N,N,Faculdade,000000002615607,Trindade,PE,Ativa
1621,FACULDADE NETWORK,NWK,Privada,N,N,N,Faculdade,000000003533403,Nova Odessa,SP,Ativa
1591,FACULDADE ESTÁCIO MACAPÁ - ESTÁCIO MACAPÁ,ESTÁCIO MACAPÁ,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
17928,Faculdade Aliança Educacional do Estado de São Paulo,,Privada,N,N,N,Faculdade,000000003522505,Itapevi,SP,Ativa
1051,FACULDADE DA SEUNE,SEUNE,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
4107,FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE,FATEC SENAI,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
22643,Faculdade Metropolitana de Tefé,FAMETRO,Privada,N,N,N,Faculdade,000000001304203,Tefé,AM,Ativa
3431,FACULDADE DO SERIDÓ,FAS,Privada,N,N,N,Faculdade,000000002403103,Currais Novos,RN,Ativa
19266,Faculdade Pitagoras de Sete Lagoas,,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Extinta
5020,FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ,FAETERJ S ANT. PÁDUA,Pública,N,N,N,Faculdade,000000003304706,Santo Antônio de Pádua,RJ,Ativa
1322,FACULDADE EDUVALE DE AVARÉ,EDUVALE,Privada,N,N,N,Faculdade,000000003504503,Avaré,SP,Ativa
1581,FACULDADE DE SANTA LUZIA,FACSAL,Privada,N,N,N,Faculdade,000000003157807,Santa Luzia,MG,Ativa
25776,L2 LABOR,L2 LABOR,Privada,N,N,N,Faculdade,000000002708006,Santana do Ipanema,AL,Ativa
14869,Faculdade Faipe,null,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
4101,FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL,FATESG,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
18880,Sistema Educacional Corporativo da Petrobras,,Privada,N,N,N,Escola de Governo,000000003304557,Rio de Janeiro,RJ,Ativa
3618,FACULDADE LUSÓFONA DE SÃO PAULO,FL-SP,Privada,N,N,N,Faculdade,000000003513009,Cotia,SP,Ativa
25352,Universidade Federal de Rondonópolis,UFR,Pública,N,N,N,Universidade,000000005107602,Rondonópolis,MT,Ativa
3794,FACULDADE DE TECNOLOGIA DE MINAS GERAIS,FATEMG,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Extinta
1076,FACULDADE CATÓLICA DA PARAÍBA,null,Privada,N,N,N,Faculdade,000000002503704,Cajazeiras,PB,Ativa
677,Faculdades Reunidas da ASCE,FRASCE,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
12758,Faculdade Unesc-Unama,null,Privada,N,N,N,Faculdade,000000001100205,Porto Velho,RO,Ativa
19860,FACULDADE CONCEITO EDUCACIONAL,FACCON,Privada,N,N,N,Faculdade,000000002601201,Arcoverde,PE,Ativa
15803,FACULDADE DE TECNOLOGIA DE TATUÍ - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO,FATEC TATUÍ,Pública,N,N,N,Faculdade,000000003554003,Tatuí,SP,Ativa
1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,Privada,N,N,N,Universidade,000000003304557,Rio de Janeiro,RJ,Ativa
22329,FACULDADE UNINTA FORTALEZA,null,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
23252,Escola Superior UNA de Itumbiara,,Privada,N,N,N,Faculdade,000000005211503,Itumbiara,GO,Ativa
26097,Faculdade Soberana de Cachoeiro do Itapemirim,SOBERANA,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
3663,FACULDADE FORTIUM DE BRASÍLIA,FFB,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
22405,SVT FACULDADE DE ENSINO SUPERIOR,SVT,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
396,Centro Universitário Ruy Barbosa Wyden,UniRuy Wyden,Privada,N,N,N,Centro Universitário,000000002927408,Salvador,BA,Ativa
5133,FACULDADE SENAC SÃO MIGUEL DO OESTE,null,Privada,N,N,N,Faculdade,000000004217204,São Miguel do Oeste,SC,Ativa
18703,Ensino Superior Albert Sabin JK,ESAS JK,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
21344,FACULDADE UNICPO,FACULDADE UNICPO,Privada,N,N,N,Faculdade,000000003557006,Votorantim,SP,Ativa
145,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS,FCHS,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Extinta
2853,FACULDADE PITÁGORAS DE TECNOLOGIA DE GUARAPARI,null,Privada,N,N,N,Faculdade,000000003202405,Guarapari,ES,Extinta
321,FACULDADE UNIDAS DE TATUI,FDT,Privada,N,N,N,Faculdade,000000003554003,Tatuí,SP,Extinta
21882,Faculdade Pitágoras de Altamira,,Privada,N,N,N,Faculdade,000000001500602,Altamira,PA,Ativa
1765,FACULDADE DE JOSÉ BONIFÁCIO,FJB,Privada,N,N,N,Faculdade,000000003525706,José Bonifácio,SP,Extinta
24457,Faculdade Paraíso Araripina,FAP,Privada,N,N,N,Faculdade,000000002601102,Araripina,PE,Ativa
143,UNIVERSIDADE DE UBERABA,UNIUBE,Privada,N,N,N,Universidade,000000003170107,Uberaba,MG,Ativa
22715,FACULDADE PITÁGORAS UNOPAR DE CANINDÉ,,Privada,N,N,N,Faculdade,000000002302800,Canindé,CE,Ativa
1409,FACULDADE DO CENTRO LESTE,UCL,Privada,N,N,N,Faculdade,000000003205002,Serra,ES,Ativa
526,CENTRO UNIVERSITÁRIO BRAZ CUBAS,,Privada,N,N,N,Centro Universitário,000000003530607,Mogi das Cruzes,SP,Ativa
1087,CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO,null,Privada,N,N,N,Centro Universitário,000000001100205,Porto Velho,RO,Ativa
1571,FACULDADE UNIME DE CIÊNCIAS SOCIAIS,FCS,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Ativa
2409,CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA,ASCES-UNITA,Privada,S,N,N,Centro Universitário,000000002604106,Caruaru,PE,Ativa
2341,FACULDADE DA ALDEIA DE CARAPICUÍBA,FALC,Privada,N,N,N,Faculdade,000000003510609,Carapicuíba,SP,Extinta
3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,FSJ,Privada,N,N,N,Faculdade,000000002112209,Timon,MA,Ativa
361,Faculdade Paulista de Serviço Social de São Caetano do Sul,FAPSS,Privada,N,N,N,Faculdade,000000003548807,São Caetano do Sul,SP,Ativa
1394,FACULDADE CASTRO ALVES,FCA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
13883,FACULDADE MURIALDO,FAMUR,Privada,N,S,N,Faculdade,000000004305108,Caxias do Sul,RS,Ativa
23099,Faculdade Anhanguera de Palmas,,Privada,N,N,N,Faculdade,000000001721000,Palmas,TO,Ativa
3793,FACULDADE DE FRUTAL,FAF,Privada,N,N,N,Faculdade,000000003127107,Frutal,MG,Ativa
2935,Centro Universitário de Talentos Humanos,Facthus,Privada,N,N,N,Centro Universitário,000000003170107,Uberaba,MG,Ativa
3972,CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO,CESEP,Privada,N,N,N,Faculdade,000000003139003,Machado,MG,Ativa
23236,Escola Superior São Judas de Guarulhos,,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
3643,Faculdades Integradas do Rio Grande do Norte - FANORTES,null,Privada,N,N,N,Faculdade,000000002408102,Natal,RN,Extinta
21938,FACULDADE METROPOLITANA DE CAMAQUÃ,FAMECA,Privada,N,N,N,Faculdade,000000004303509,Camaquã,RS,Extinta
142,CENTRO UNIVERSITÁRIO DO TRIÂNGULO,UNITRI,Privada,N,N,N,Centro Universitário,000000003170206,Uberlândia,MG,Ativa
17617,ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA,ENAP,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
1201,FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS,FAMC,Privada,N,N,N,Faculdade,000000003144805,Nova Lima,MG,Ativa
2342,INSTITUTO SUPERIOR DE EDUCAÇÃO CERES,ISE-CERES,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Ativa
23895,Faculdade Pitágoras de Cachoeiro de Itapemirim,,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
1723,STRONG BUSINESS SCHOOL,null,Privada,N,N,N,Faculdade,000000003547809,Santo André,SP,Ativa
507,Faculdade Mais de Ituiutaba,FacMais,Privada,N,N,N,Faculdade,000000003134202,Ituiutaba,MG,Ativa
24899,Faculdade Anhanguera do Amazonas,,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
2491,INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP,ISCECAP,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
1247,FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN,FACINAN,Privada,N,N,N,Faculdade,000000005006200,Nova Andradina,MS,Ativa
2437,FACULDADE ANHANGUERA DE TEIXEIRA DE FREITAS,null,Privada,N,N,N,Faculdade,000000002931350,Teixeira de Freitas,BA,Ativa
282,FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS COSTA BRAGA,FCB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
4295,FACULDADE DE TECNOLOGIA SENAI CETIND,null,Privada,N,N,N,Faculdade,000000002919207,Lauro de Freitas,BA,Extinta
2772,INSTITUTO SUPERIOR DE EDUCAÇÃO MANHUMIRIM,FACULDADES DOCTUM,Privada,N,N,N,Faculdade,000000003139508,Manhumirim,MG,Extinta
23842,FACULDADE SENAC CEARA,SENACCE,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
2328,FACULDADE ITEANA DE BOTUCATU,FITB,Privada,N,N,N,Faculdade,000000003507506,Botucatu,SP,Ativa
3989,FACULDADE DE TECNOLOGIA DE JOÃO PESSOA,FATEC,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Extinta
3294,CENTRO UNIVERSITÁRIO FAVENI,UNIFAVENI,Privada,N,N,N,Centro Universitário,000000003518800,Guarulhos,SP,Ativa
21978,Faculdade Edufor de Salvador,EDUFOR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
4421,FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE,FATEC SENAI BH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
25988,FACULDADE PHYSIO CURSOS,FACPHYSIO,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
14783,FACULDADE DE TECNOLOGIA SENAI TOLEDO,,Privada,N,N,N,Faculdade,000000004127700,Toledo,PR,Extinta
2549,FACULDADE DE IBIÚNA,null,Privada,N,N,N,Faculdade,000000003519709,Ibiúna,SP,Extinta
17876,FACULDADE ESPÍRITO SANTO,FAES,Privada,N,N,N,Faculdade,000000002910727,Eunápolis,BA,Ativa
21463,FACULDADE DE ENSINO PORTAL,FEP,Privada,N,N,N,Faculdade,000000002309607,Pacajus,CE,Ativa
25392,Faculdade G8,FG8,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
23733,FACULDADE RIO GUARIBAS,FaRG,Privada,N,N,N,Faculdade,000000002208007,Picos,PI,Ativa
13238,INSTITUTO BRASILEIRO DE EDUCACAO SUPERIOR CONTINUADA,IBEC,Privada,N,N,N,Faculdade,000000003305109,São João de Meriti,RJ,Extinta
2311,FACULDADE KENNEDY DE MINAS GERAIS - FKMG,FKMG,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
4590,FACULDADE DE TECNOLOGIA FATEP,FATEP,Privada,N,N,N,Faculdade,000000003543907,Rio Claro,SP,Extinta
1451,FACULDADES INTEGRADAS DE SÃO CARLOS,FADISC,Privada,N,N,N,Faculdade,000000003548906,São Carlos,SP,Extinta
20494,Faculdade Autônoma do Brasil - Maceió,FBR Maceió,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
160,FACULDADE FRASSINETTI DO RECIFE,FAFIRE,Privada,S,N,N,Faculdade,000000002611606,Recife,PE,Ativa
3807,FACULDADE DE TECNOLOGIA IAPEC,IAPEC,Privada,N,N,N,Faculdade,000000004113700,Londrina,PR,Extinta
11429,FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL,FASURGS,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
1940,FACULDADE DE NOVA SERRANA,FANS,Privada,N,N,N,Faculdade,000000003145208,Nova Serrana,MG,Ativa
22437,Faculdade da Amazônia Legal,FAMA,Privada,N,N,N,Faculdade,000000005103205,Colíder,MT,Ativa
15687,Faculdade de Tecnologia de Pindamonhangaba,FATEC PI,Pública,N,N,N,Faculdade,000000003538006,Pindamonhangaba,SP,Ativa
3964,FACULDADE DE TECNOLOGIA PADRE ANCHIETA,CETEPA,Privada,N,N,N,Faculdade,000000003525904,Jundiaí,SP,Extinta
4239,FACULDADE NACIONAL DE RIO DO SUL,FANRIOS,Privada,N,N,N,Faculdade,000000004214805,Rio do Sul,SC,Extinta
1500,Faculdade UNIGUAÇU,FAC UNIGUAÇU,Privada,N,N,N,Faculdade,000000004125704,São Miguel do Iguaçu,PR,Ativa
4148,FACULDADE DE TECNOLOGIA SENAI SÃO JOSÉ,SENAISC,Privada,N,N,N,Faculdade,000000004216602,São José,SC,Extinta
21935,Fundação Escola Lince Kempim,FELK,Privada,N,N,N,Faculdade,000000001101500,Seringueiras,RO,Ativa
162,CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO,FEBASP,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
22128,Faculdade de Ciências Jurídicas de Campina Grande,,Privada,N,N,N,Faculdade,000000002504009,Campina Grande,PB,Ativa
1650,FACULDADE J. SIMÕES ENSINO SUPERIOR,FABAVI,Privada,N,N,N,Faculdade,000000003202405,Guarapari,ES,Extinta
24400,FACULDADE DOCTUM DE SETE LAGOAS,DOCTUM,Privada,N,N,N,Faculdade,000000003167202,Sete Lagoas,MG,Ativa
18304,FACULDADE ARIANO SUASSUNA - UNIVAS,null,Privada,N,N,N,Faculdade,000000001302504,Manacapuru,AM,Ativa
14213,Faculdade Presidente Antônio Carlos de Setubinha,FUNEES,Privada,N,N,N,Faculdade,000000003165552,Setubinha,MG,Extinta
25275,UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO,UFAPE,Pública,N,N,N,Universidade,000000002606002,Garanhuns,PE,Ativa
1937,FACULDADE EVANGÉLICA DE SALVADOR,FACESA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
13643,FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO,FEICS,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
15667,FACULDADE UNIRB - JUAZEIRO,FACULDADE UNIRB,Privada,N,N,N,Faculdade,000000002918407,Juazeiro,BA,Ativa
3488,Centro de Ensino Superior de Conselheiro Lafaiete,CES-CL,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Ativa
1086,FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE,FAEC,Privada,N,N,N,Faculdade,000000001100064,Colorado do Oeste,RO,Extinta
